code_article,libelle,region,site,agence,famille,sous_famille,sous_famille_base,quantite,CA
ART75646,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag4,Menuiserie,Portes,Portes,567,29805.89
ART29908,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Plâtre,Profilés,Profilés,259,3544.74
ART55582,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag3,Outillage,Mesure,Mesure,213,9834.48
ART22273,Battant Pro,Est,Site Est 3,Site Est 3-Ag3,Isolation,Panneaux,Panneaux,115,1849.27
ART54303,Cadre Alu,Est,Site Est 2,Site Est 2-Ag1,Plâtre,Profilés,Profilés,366,2832.92
ART32064,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag4,Menuiserie,Portes,Portes,663,35047.09
ART42799,Battant Pro,Est,Site Est 1,Site Est 1-Ag2,Isolation,Vrac,Vrac,610,8285.09
ART59060,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag3,Plâtre,Enduits,Enduits,695,20767.6
ART35440,Battant Pro,Est,Site Est 3,Site Est 3-Ag1,Couverture,Zinguerie,Zinguerie,32,502.84
ART73709,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag3,Couverture,Étanchéité,Étanchéité,109,1266.56
ART56217,Cadre Alu,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Plâtre,Profilés,Profilés,45,1360.83
ART21425,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag4,Couverture,Tuiles,Tuiles,66,1448.57
ART44925,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Couverture,Zinguerie,Zinguerie,660,3043.35
ART87628,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Couverture,Tuiles,Tuiles,680,7650.06
ART75202,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag4,Outillage,Électroportatif,Électroportatif,274,2858.24
ART35438,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag1,Couverture,Étanchéité,Étanchéité,428,1208.02
ART60669,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Outillage,Manuel,Manuel,361,17762.78
ART33473,Bloc Confort,Sud,Site Sud 2,Site Sud 2-Ag4,Menuiserie,Fenêtres,Fenêtres,45,1909.88
ART66237,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Isolation,Vrac,Vrac,142,3692.75
ART86444,Kit Standard,Nord,Site Nord 2,Site Nord 2-Ag4,Outillage,Électroportatif,Électroportatif,64,1328.44
ART25677,Set Expert,Sud,Site Sud 1,Site Sud 1-Ag3,Isolation,Laine,Laine,378,3085.69
ART78670,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag4,Plâtre,Profilés,Profilés,160,3756.45
ART34921,Ligne Basic,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Menuiserie,Portes,Portes,348,24235.45
ART31648,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag3,Plâtre,Enduits,Enduits,335,4783.69
ART35455,Kit Standard,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Isolation,Panneaux,Panneaux,36,1031.9
ART51044,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Menuiserie,Fenêtres,Fenêtres,575,34496.73
ART93693,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag3,Couverture,Étanchéité,Étanchéité,442,4122.98
ART54086,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Manuel,Manuel,298,13149.59
ART20205,Set Expert,Est,Site Est 2,Site Est 2-Ag3,Outillage,Manuel,Manuel,521,7934.96
ART35441,Cheneau Eco,Sud,Site Sud 3,Site Sud 3-Ag1,Couverture,Étanchéité,Étanchéité,191,650.03
ART85261,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag3,Outillage,Électroportatif,Électroportatif,371,19656.0
ART44418,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Outillage,Mesure,Mesure,335,4878.54
ART62341,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Plâtre,Profilés,Profilés,493,1882.92
ART26351,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag2,Couverture,Tuiles,Tuiles,314,5195.54
ART26519,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag2,Plâtre,Enduits,Enduits,275,2581.77
ART58539,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag1,Menuiserie,Volets,Volets,307,9801.87
ART52435,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag4,Couverture,Zinguerie,Zinguerie,349,3648.04
ART73943,Battant Pro,Est,Site Est 3,Site Est 3-Ag1,Couverture,Étanchéité,Étanchéité,636,12389.39
ART67826,Gamme Plus,Est,Site Est 3,Site Est 3-Ag3,Plâtre,Enduits,Enduits,346,4527.21
ART70114,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Menuiserie,Fenêtres,Fenêtres,158,10839.72
ART66602,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag3,Couverture,Tuiles,Tuiles,220,2149.57
ART77204,Battant Pro,Est,Site Est 1,Site Est 1-Ag1,Outillage,Mesure,Mesure,390,8333.8
ART76587,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Couverture,Étanchéité,Étanchéité,282,4634.47
ART99928,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag3,Couverture,Étanchéité,Étanchéité,186,4013.96
ART98739,Kit Standard,Est,Site Est 1,Site Est 1-Ag2,Outillage,Mesure,Mesure,194,9750.16
ART85694,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Outillage,Mesure,Mesure,543,22795.92
ART90779,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Menuiserie,Portes,Portes,400,35819.71
ART31291,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Couverture,Étanchéité,Étanchéité,63,457.62
ART76469,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag3,Menuiserie,Portes,Portes,287,12328.24
ART99368,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag1,Couverture,Tuiles,Tuiles,288,2971.35
ART46317,Kit Standard,Nord,Site Nord 1,Site Nord 1-Ag1,Isolation,Vrac,Vrac,69,686.38
ART64121,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag2,Outillage,Électroportatif,Électroportatif,557,27123.61
ART46257,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag1,Outillage,Électroportatif,Électroportatif,95,5209.95
ART24470,Cheneau Eco,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Électroportatif,Électroportatif,25,373.36
ART87242,Gamme Plus,Sud,Site Sud 2,Site Sud 2-Ag1,Couverture,Zinguerie,Zinguerie,595,14576.56
ART24311,Ligne Basic,Est,Site Est 1,Site Est 1-Ag4,Outillage,Électroportatif,Électroportatif,433,17371.17
ART14168,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag3,Isolation,Vrac,Vrac,309,6457.95
ART70513,Bloc Confort,Nord,Site Nord 1,Site Nord 1-Ag3,Isolation,Panneaux,Panneaux,202,783.47
ART79685,Set Expert,Est,Site Est 3,Site Est 3-Ag1,Plâtre,Profilés,Profilés,277,5524.04
ART10716,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag4,Isolation,Laine,Laine,366,2663.56
ART16393,Ligne Basic,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Couverture,Tuiles,Tuiles,688,7492.4
ART64057,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag4,Menuiserie,Portes,Portes,289,25166.63
ART31185,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Couverture,Zinguerie,Zinguerie,618,4636.99
ART38819,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag3,Isolation,Vrac,Vrac,580,1398.28
ART85709,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Plâtre,Enduits,Enduits,39,410.58
ART30095,Set Expert,Est,Site Est 2,Site Est 2-Ag4,Couverture,Étanchéité,Étanchéité,36,561.86
ART81596,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Couverture,Tuiles,Tuiles,151,1720.09
ART93520,Bloc Confort,Est,Site Est 2,Site Est 2-Ag3,Menuiserie,Portes,Portes,671,44854.73
ART85346,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag4,Plâtre,Plaques,Plaques,315,6927.61
ART71020,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag4,Outillage,Mesure,Mesure,405,4873.78
ART44237,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Outillage,Mesure,Mesure,119,2966.49
ART17652,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag3,Couverture,Tuiles,Tuiles,52,204.36
ART47309,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag3,Isolation,Panneaux,Panneaux,617,9769.26
ART47973,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Outillage,Électroportatif,Électroportatif,327,4352.84
ART89331,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Mesure,Mesure,589,14485.35
ART20038,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Isolation,Laine,Laine,216,1689.29
ART23960,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Plâtre,Plaques,Plaques,203,5329.31
ART77614,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Menuiserie,Volets,Volets,485,36288.15
ART79385,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag3,Plâtre,Enduits,Enduits,61,448.07
ART17437,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Couverture,Zinguerie,Zinguerie,382,6496.06
ART20800,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Couverture,Étanchéité,Étanchéité,344,3489.58
ART97129,Ligne Basic,Est,Site Est 2,Site Est 2-Ag2,Plâtre,Profilés,Profilés,337,9222.3
ART68154,Kit Standard,Est,Site Est 2,Site Est 2-Ag1,Plâtre,Enduits,Enduits,127,758.37
ART19500,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag1,Isolation,Panneaux,Panneaux,513,1603.84
ART36062,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Menuiserie,Portes,Portes,439,23229.54
ART42399,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag4,Outillage,Électroportatif,Électroportatif,634,19493.31
ART77571,Ligne Basic,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Outillage,Mesure,Mesure,201,4890.34
ART39018,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag4,Couverture,Tuiles,Tuiles,369,3696.03
ART50406,Ligne Basic,Sud,Site Sud 1,Site Sud 1-Ag4,Plâtre,Profilés,Profilés,583,7307.22
ART17252,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Couverture,Zinguerie,Zinguerie,559,4197.4
ART48166,Cadre Alu,Nord,Site Nord 3,Site Nord 3-Ag2,Plâtre,Enduits,Enduits,446,7196.95
ART19433,Gamme Plus,Est,Site Est 1,Site Est 1-Ag1,Menuiserie,Portes,Portes,132,7833.43
ART90259,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Plâtre,Plaques,Plaques,15,182.61
ART19234,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Volets,Volets,39,2268.32
ART66407,Ligne Basic,Est,Site Est 2,Site Est 2-Ag4,Isolation,Laine,Laine,311,4321.85
ART90762,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag1,Menuiserie,Portes,Portes,125,9590.35
ART60357,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Isolation,Laine,Laine,507,8173.51
ART53382,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Plâtre,Profilés,Profilés,252,2962.13
ART56983,Gamme Plus,Sud,Site Sud 2,Site Sud 2-Ag4,Menuiserie,Volets,Volets,307,17596.61
ART26043,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag1,Isolation,Laine,Laine,72,803.36
ART61067,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Outillage,Manuel,Manuel,318,9769.59
ART55833,Battant Pro,Est,Site Est 2,Site Est 2-Ag4,Outillage,Manuel,Manuel,650,5776.89
ART81040,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Isolation,Vrac,Vrac,679,16462.24
ART55158,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag3,Couverture,Tuiles,Tuiles,430,5527.73
ART75045,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Isolation,Vrac,Vrac,53,678.05
ART43929,Cheneau Eco,Est,Site Est 3,Site Est 3-Ag1,Outillage,Mesure,Mesure,678,29923.91
ART69100,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Plâtre,Enduits,Enduits,659,11027.68
ART18552,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag2,Couverture,Étanchéité,Étanchéité,169,1946.73
ART37910,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Couverture,Zinguerie,Zinguerie,106,340.58
ART75813,Bloc Confort,Est,Site Est 1,Site Est 1-Ag4,Plâtre,Profilés,Profilés,527,3703.44
ART41771,Ligne Basic,Sud,Site Sud 1,Site Sud 1-Ag1,Couverture,Tuiles,Tuiles,313,6580.24
ART58810,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Plâtre,Plaques,Plaques,100,589.2
ART48314,Battant Pro,Est,Site Est 1,Site Est 1-Ag2,Menuiserie,Volets,Volets,309,14241.25
ART50702,Cheneau Eco,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Isolation,Laine,Laine,262,3057.34
ART28475,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag3,Plâtre,Plaques,Plaques,276,6807.14
ART18743,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag1,Menuiserie,Portes,Portes,361,14594.97
ART79269,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Couverture,Tuiles,Tuiles,16,278.73
ART96384,Bloc Confort,Est,Site Est 2,Site Est 2-Ag2,Isolation,Laine,Laine,650,13698.25
ART19261,Gamme Plus,Est,Site Est 1,Site Est 1-Ag2,Menuiserie,Fenêtres,Fenêtres,236,19092.84
ART28673,Battant Pro,Est,Site Est 1,Site Est 1-Ag1,Outillage,Électroportatif,Électroportatif,336,18331.21
ART10754,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Couverture,Étanchéité,Étanchéité,186,1963.45
ART24699,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Plâtre,Profilés,Profilés,679,6210.45
ART30408,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag4,Outillage,Manuel,Manuel,598,14174.92
ART51610,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Outillage,Électroportatif,Électroportatif,22,613.12
ART51421,Kit Standard,Est,Site Est 1,Site Est 1-Ag3,Isolation,Panneaux,Panneaux,185,1962.61
ART48628,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Outillage,Électroportatif,Électroportatif,596,21225.1
ART40958,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Menuiserie,Portes,Portes,346,15522.62
ART71660,Ligne Basic,Sud,Site Sud 2,Site Sud 2-Ag3,Couverture,Étanchéité,Étanchéité,655,8771.46
ART50444,Bloc Confort,Est,Site Est 3,Site Est 3-Ag1,Outillage,Manuel,Manuel,114,3240.68
ART78350,Cheneau Eco,Sud,Site Sud 3,Site Sud 3-Ag1,Menuiserie,Volets,Volets,649,26500.14
ART47638,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag2,Outillage,Mesure,Mesure,23,400.07
ART36233,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Outillage,Manuel,Manuel,230,3567.77
ART12999,Gamme Plus,Est,Site Est 3,Site Est 3-Ag2,Couverture,Zinguerie,Zinguerie,650,6859.37
ART74283,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag4,Isolation,Vrac,Vrac,591,14578.52
ART13266,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Électroportatif,Électroportatif,650,9455.67
ART56746,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag3,Isolation,Laine,Laine,24,448.13
ART51633,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag2,Menuiserie,Fenêtres,Fenêtres,193,10982.26
ART92506,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Outillage,Mesure,Mesure,298,17925.8
ART14473,Cheneau Eco,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Outillage,Mesure,Mesure,352,9334.59
ART70252,Ligne Basic,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Outillage,Manuel,Manuel,396,11973.09
ART60250,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag3,Isolation,Panneaux,Panneaux,677,13286.08
ART41792,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag1,Couverture,Tuiles,Tuiles,409,2933.6
ART55794,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag1,Isolation,Laine,Laine,42,779.38
ART33286,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag4,Outillage,Électroportatif,Électroportatif,464,5389.36
ART74158,Battant Pro,Sud,Site Sud 2,Site Sud 2-Ag1,Outillage,Électroportatif,Électroportatif,411,15549.13
ART92885,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Couverture,Étanchéité,Étanchéité,319,6599.34
ART71451,Kit Standard,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Menuiserie,Portes,Portes,650,61295.62
ART65117,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Plâtre,Plaques,Plaques,133,3356.13
ART81918,Ligne Basic,Est,Site Est 2,Site Est 2-Ag1,Menuiserie,Volets,Volets,457,20471.24
ART88244,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Isolation,Panneaux,Panneaux,613,3809.8
ART26931,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag2,Outillage,Mesure,Mesure,43,1007.88
ART99777,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Outillage,Électroportatif,Électroportatif,439,9609.39
ART92065,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag4,Outillage,Électroportatif,Électroportatif,411,20353.41
ART11696,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag2,Menuiserie,Fenêtres,Fenêtres,300,24704.53
ART85065,Gamme Plus,Est,Site Est 1,Site Est 1-Ag3,Plâtre,Plaques,Plaques,89,1818.39
ART14037,Battant Pro,Est,Site Est 2,Site Est 2-Ag4,Isolation,Vrac,Vrac,429,6771.88
ART11847,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag2,Plâtre,Profilés,Profilés,152,3895.98
ART74018,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Outillage,Mesure,Mesure,492,8766.33
ART29318,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag3,Menuiserie,Volets,Volets,205,15415.47
ART95998,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Outillage,Mesure,Mesure,28,998.06
ART18315,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Couverture,Tuiles,Tuiles,529,4761.45
ART84391,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Plâtre,Enduits,Enduits,302,5762.53
ART19107,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag1,Outillage,Électroportatif,Électroportatif,127,3556.71
ART77126,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Plâtre,Enduits,Enduits,643,2483.08
ART47845,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag3,Outillage,Manuel,Manuel,690,16091.12
ART18627,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Plâtre,Plaques,Plaques,264,8082.67
ART72773,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag1,Couverture,Étanchéité,Étanchéité,259,2748.98
ART73677,Gamme Plus,Est,Site Est 3,Site Est 3-Ag4,Isolation,Vrac,Vrac,202,3976.66
ART52329,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag1,Menuiserie,Volets,Volets,17,409.49
ART46092,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Plâtre,Plaques,Plaques,557,8330.34
ART92675,Set Expert,Est,Site Est 1,Site Est 1-Ag3,Couverture,Étanchéité,Étanchéité,37,404.76
ART48516,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Outillage,Mesure,Mesure,293,6737.75
ART29077,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Outillage,Mesure,Mesure,176,4532.3
ART61361,Battant Pro,Est,Site Est 2,Site Est 2-Ag1,Menuiserie,Portes,Portes,486,27473.44
ART19598,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag3,Menuiserie,Volets,Volets,533,51871.07
ART27738,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Plâtre,Enduits,Enduits,529,7611.42
ART29927,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Outillage,Manuel,Manuel,133,2454.43
ART77158,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Isolation,Panneaux,Panneaux,624,8218.57
ART27723,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Outillage,Manuel,Manuel,652,26643.55
ART86566,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Plâtre,Enduits,Enduits,75,775.96
ART93586,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Volets,Volets,139,12228.55
ART90268,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag4,Menuiserie,Volets,Volets,484,30608.57
ART27148,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Plâtre,Enduits,Enduits,226,5202.39
ART72197,Bloc Confort,Est,Site Est 1,Site Est 1-Ag1,Plâtre,Profilés,Profilés,529,15575.66
ART78116,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag3,Plâtre,Profilés,Profilés,400,1696.61
ART95201,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag3,Isolation,Panneaux,Panneaux,504,7794.92
ART59934,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag4,Isolation,Vrac,Vrac,71,563.78
ART44199,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag4,Menuiserie,Portes,Portes,415,13076.49
ART43295,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Plâtre,Plaques,Plaques,237,2703.3
ART92688,Ligne Basic,Sud,Site Sud 1,Site Sud 1-Ag2,Outillage,Électroportatif,Électroportatif,36,632.5
ART86986,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag4,Plâtre,Profilés,Profilés,165,1116.79
ART26844,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Vrac,Vrac,562,2520.99
ART67818,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag3,Menuiserie,Fenêtres,Fenêtres,646,56083.31
ART54762,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Couverture,Étanchéité,Étanchéité,349,831.97
ART80254,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Mesure,Mesure,38,1650.38
ART38542,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Plâtre,Profilés,Profilés,294,1534.8
ART45853,Bloc Confort,Sud,Site Sud 2,Site Sud 2-Ag1,Menuiserie,Volets,Volets,159,8695.53
ART14458,Ligne Basic,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Outillage,Mesure,Mesure,438,25001.55
ART57394,Battant Pro,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Couverture,Tuiles,Tuiles,442,8051.6
ART82630,Bloc Confort,Nord,Site Nord 1,Site Nord 1-Ag1,Couverture,Étanchéité,Étanchéité,410,7128.06
ART49986,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag4,Plâtre,Plaques,Plaques,306,3691.96
ART78247,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Mesure,Mesure,206,8739.14
ART88561,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag2,Outillage,Manuel,Manuel,485,4709.31
ART39080,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Isolation,Panneaux,Panneaux,475,11593.95
ART69276,Bloc Confort,Est,Site Est 2,Site Est 2-Ag1,Menuiserie,Fenêtres,Fenêtres,70,4877.22
ART82094,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Isolation,Panneaux,Panneaux,578,6026.97
ART74989,Cheneau Eco,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Menuiserie,Volets,Volets,648,15149.68
ART17844,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag2,Menuiserie,Portes,Portes,312,13663.33
ART54641,Battant Pro,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Panneaux,Panneaux,625,14908.36
ART57013,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag3,Plâtre,Profilés,Profilés,659,19770.46
ART80793,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Isolation,Panneaux,Panneaux,23,163.53
ART17765,Cadre Alu,Nord,Site Nord 1,Site Nord 1-Ag4,Outillage,Électroportatif,Électroportatif,620,19221.04
ART41589,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag4,Plâtre,Plaques,Plaques,139,4187.36
ART74270,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Couverture,Zinguerie,Zinguerie,160,3479.44
ART84996,Ligne Basic,Sud,Site Sud 2,Site Sud 2-Ag2,Outillage,Électroportatif,Électroportatif,202,4367.72
ART32448,Gamme Plus,Est,Site Est 2,Site Est 2-Ag1,Isolation,Vrac,Vrac,365,3488.23
ART33833,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag4,Menuiserie,Fenêtres,Fenêtres,501,39957.29
ART16033,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Couverture,Zinguerie,Zinguerie,510,12297.97
ART28782,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag4,Plâtre,Plaques,Plaques,569,10817.74
ART92121,Kit Standard,Est,Site Est 3,Site Est 3-Ag2,Plâtre,Enduits,Enduits,75,741.61
ART76518,Bloc Confort,Est,Site Est 2,Site Est 2-Ag1,Outillage,Électroportatif,Électroportatif,344,14090.1
